"DISTRITO","SECCION","BARRIO","PAIS_NACIMIENTO","HOMBRES","MUJERES"
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DEMOCRATICA ALEMANA",0,1
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DOMINICANA",0,2
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","RUMANIA",1,2
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","RUSIA",0,4
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","SANTA SEDE",1,1
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","TANZANIA",0,1
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","UCRANIA",0,2
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","URUGUAY",3,3
" 04"," 059","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","VENEZUELA",3,3
" 04"," 060","PALMETE","ALEMANIA",2,3
" 04"," 060","PALMETE","ANGOLA",1,2
" 04"," 060","PALMETE","AUSTRIA",3,1
" 04"," 060","PALMETE","BELGICA",1,0
" 04"," 060","PALMETE","BOLIVIA",4,6
" 04"," 060","PALMETE","CHILE",0,1
" 04"," 060","PALMETE","CHINA",8,9
" 04"," 060","PALMETE","COLOMBIA",1,4
" 04"," 060","PALMETE","CUBA",6,9
" 04"," 060","PALMETE","ECUADOR",0,1
" 04"," 060","PALMETE","FRANCIA",3,2
" 04"," 060","PALMETE","GEORGIA",0,1
" 04"," 060","PALMETE","GUINEA ECUATORIAL",2,0
" 04"," 060","PALMETE","ITALIA",1,0
" 04"," 060","PALMETE","LETONIA",0,1
" 04"," 060","PALMETE","LITUANIA",1,0
" 04"," 060","PALMETE","MARRUECOS",21,14
" 04"," 060","PALMETE","MOZAMBIQUE",0,1
" 04"," 060","PALMETE","NIGERIA",6,7
" 04"," 060","PALMETE","PERU",1,0
" 04"," 060","PALMETE","PORTUGAL",1,0
" 04"," 060","PALMETE","PRINCIPADO DE ANDORRA",0,1
" 04"," 060","PALMETE","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 04"," 060","PALMETE","REPUBLICA SUDAFRICANA",0,1
" 04"," 060","PALMETE","SENEGAL",4,0
" 04"," 060","PALMETE","SERBIA Y MONTENEGRO",1,1
" 04"," 060","PALMETE","URUGUAY",0,1
" 04"," 061","LA PLATA","ALEMANIA",2,0
" 04"," 061","LA PLATA","ARGELIA",4,1
" 04"," 061","LA PLATA","ARMENIA",1,0
" 04"," 061","LA PLATA","BELGICA",2,2
" 04"," 061","LA PLATA","BOLIVIA",1,0
" 04"," 061","LA PLATA","BRASIL",1,1
" 04"," 061","LA PLATA","BURKINA FASSO",0,1
" 04"," 061","LA PLATA","CANADA",1,0
" 04"," 061","LA PLATA","CHILE",0,1
" 04"," 061","LA PLATA","CHINA",3,3
" 04"," 061","LA PLATA","COLOMBIA",2,1
" 04"," 061","LA PLATA","COSTA DE MARFIL",2,0
" 04"," 061","LA PLATA","ECUADOR",4,5
" 04"," 061","LA PLATA","ESLOVAQUIA",1,0
" 04"," 061","LA PLATA","FRANCIA",2,0
" 04"," 061","LA PLATA","GHANA",1,0
" 04"," 061","LA PLATA","ITALIA",0,1
" 04"," 061","LA PLATA","LETONIA",1,0
" 04"," 061","LA PLATA","LITUANIA",0,1
" 04"," 061","LA PLATA","MALI",3,0
" 04"," 061","LA PLATA","MARRUECOS",16,14
" 04"," 061","LA PLATA","MEXICO",2,1
" 04"," 061","LA PLATA","MONTENEGRO",0,1
" 04"," 061","LA PLATA","NICARAGUA",0,1
" 04"," 061","LA PLATA","NIGERIA",0,1
" 04"," 061","LA PLATA","NORUEGA",3,2
" 04"," 061","LA PLATA","OTROS PAISES SIN RELACION DIPLOMATICA",3,2
" 04"," 061","LA PLATA","PAKISTAN",1,0
" 04"," 061","LA PLATA","PERU",1,1
" 04"," 061","LA PLATA","PORTUGAL",1,0
" 04"," 061","LA PLATA","PRINCIPADO DE ANDORRA",0,2
" 04"," 061","LA PLATA","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 04"," 061","LA PLATA","RUMANIA",6,13
" 04"," 061","LA PLATA","RUSIA",2,2
" 04"," 061","LA PLATA","SENEGAL",25,6
" 04"," 061","LA PLATA","SUIZA",2,0
" 04"," 061","LA PLATA","TANZANIA",0,1
" 04"," 061","LA PLATA","UCRANIA",1,0
" 04"," 062","PALMETE","ALEMANIA",2,2
" 04"," 062","PALMETE","ARGENTINA",0,1
" 04"," 062","PALMETE","AUSTRIA",2,0
" 04"," 062","PALMETE","BELGICA",1,1
" 04"," 062","PALMETE","BRASIL",1,2
" 04"," 062","PALMETE","CAMERUN",0,1
" 04"," 062","PALMETE","CHECOSLOVAQUIA",2,2
" 04"," 062","PALMETE","CHINA",4,1
" 04"," 062","PALMETE","COLOMBIA",4,4
" 04"," 062","PALMETE","ECUADOR",2,3
" 04"," 062","PALMETE","EL SALVADOR",0,1
" 04"," 062","PALMETE","ESLOVAQUIA",1,0
" 04"," 062","PALMETE","FRANCIA",0,1
" 04"," 062","PALMETE","MARRUECOS",3,4
" 04"," 062","PALMETE","MONTENEGRO",0,3
" 04"," 062","PALMETE","NIGERIA",3,0
" 04"," 062","PALMETE","PAISES BAJOS",1,0
" 04"," 062","PALMETE","PARAGUAY",1,2
" 04"," 062","PALMETE","PERU",1,2
" 04"," 062","PALMETE","POLONIA",1,1
" 04"," 062","PALMETE","PORTUGAL",1,2
" 04"," 062","PALMETE","PRINCIPADO DE ANDORRA",1,3
" 04"," 062","PALMETE","REINO UNIDO",0,1
" 04"," 062","PALMETE","REPUBLICA DE COREA",0,1
" 04"," 062","PALMETE","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 04"," 062","PALMETE","REPUBLICA DOMINICANA",0,3
" 04"," 062","PALMETE","RUMANIA",6,2
" 04"," 062","PALMETE","RUSIA",1,4
" 04"," 062","PALMETE","SENEGAL",1,0
" 04"," 062","PALMETE","SUIZA",0,1
" 04"," 062","PALMETE","UCRANIA",0,1
" 04"," 063","LA PLATA","ALEMANIA",3,3
" 04"," 063","LA PLATA","ARGELIA",4,1
" 04"," 063","LA PLATA","ARMENIA",4,2
" 04"," 063","LA PLATA","AUSTRIA",1,6
" 04"," 063","LA PLATA","BANGLA-DESH",1,0
" 04"," 063","LA PLATA","BELGICA",4,2
" 04"," 063","LA PLATA","BOLIVIA",11,8
" 04"," 063","LA PLATA","BOSNIA-HERZEGOVINA",0,1
" 04"," 063","LA PLATA","BRASIL",0,7
" 04"," 063","LA PLATA","CHECOSLOVAQUIA",0,1
" 04"," 063","LA PLATA","CHILE",0,3
" 04"," 063","LA PLATA","CHINA",32,29
" 04"," 063","LA PLATA","COLOMBIA",3,9
" 04"," 063","LA PLATA","CUBA",14,18
" 04"," 063","LA PLATA","ECUADOR",5,5
" 04"," 063","LA PLATA","EL SALVADOR",0,1
" 04"," 063","LA PLATA","ESTONIA",0,1
" 04"," 063","LA PLATA","ETIOPIA",1,1
" 04"," 063","LA PLATA","FRANCIA",1,2
" 04"," 063","LA PLATA","GHANA",0,1
" 04"," 063","LA PLATA","GUATEMALA",1,0
" 04"," 063","LA PLATA","GUINEA",4,0
" 04"," 063","LA PLATA","GUINEA ECUATORIAL",0,1
" 04"," 063","LA PLATA","ITALIA",0,2
" 04"," 063","LA PLATA","LETONIA",1,0
" 04"," 063","LA PLATA","LIBERIA",1,0
" 04"," 063","LA PLATA","MALI",5,0
" 04"," 063","LA PLATA","MARRUECOS",30,19
" 04"," 063","LA PLATA","MEXICO",0,1
" 04"," 063","LA PLATA","MONTENEGRO",1,0
" 04"," 063","LA PLATA","NICARAGUA",1,3
" 04"," 063","LA PLATA","NIGERIA",3,3
" 04"," 063","LA PLATA","PAISES BAJOS",1,0
" 04"," 063","LA PLATA","PARAGUAY",2,5
" 04"," 063","LA PLATA","PERU",2,5
" 04"," 063","LA PLATA","POLONIA",2,4
" 04"," 063","LA PLATA","PORTUGAL",1,1
" 04"," 063","LA PLATA","PRINCIPADO DE ANDORRA",2,3
" 04"," 063","LA PLATA","REINO UNIDO",1,0
" 04"," 063","LA PLATA","REPUBLICA DEMOCRATICA DEL CONGO",4,3
" 04"," 063","LA PLATA","REPUBLICA DOMINICANA",1,2
" 04"," 063","LA PLATA","RUMANIA",54,37
" 04"," 063","LA PLATA","RUSIA",3,1
" 04"," 063","LA PLATA","SENEGAL",14,3
" 04"," 063","LA PLATA","SUIZA",1,0
" 04"," 063","LA PLATA","UCRANIA",1,1
" 04"," 063","LA PLATA","URUGUAY",1,0
" 04"," 063","LA PLATA","VENEZUELA",0,2
" 04"," 064","PALMETE","ALBANIA",1,1
" 04"," 064","PALMETE","ALEMANIA",2,2
" 04"," 064","PALMETE","AUSTRIA",0,1
" 04"," 064","PALMETE","BELGICA",2,3
" 04"," 064","PALMETE","BOLIVIA",3,10
" 04"," 064","PALMETE","BOSNIA-HERZEGOVINA",0,1
" 04"," 064","PALMETE","CHECOSLOVAQUIA",1,0
" 04"," 064","PALMETE","CHILE",0,1
" 04"," 064","PALMETE","CHINA",10,9
" 04"," 064","PALMETE","COLOMBIA",4,5
" 04"," 064","PALMETE","COSTA DE MARFIL",0,1
" 04"," 064","PALMETE","ECUADOR",7,8
" 04"," 064","PALMETE","EGIPTO",1,0
" 04"," 064","PALMETE","ESTONIA",0,1
" 04"," 064","PALMETE","ETIOPIA",1,1
" 04"," 064","PALMETE","FRANCIA",0,1
" 04"," 064","PALMETE","GHANA",1,0
" 04"," 064","PALMETE","LETONIA",1,0
" 04"," 064","PALMETE","MARRUECOS",24,13
" 04"," 064","PALMETE","MOLDAVIA",1,0
" 04"," 064","PALMETE","MONTENEGRO",0,1
" 04"," 064","PALMETE","NIGERIA",1,2
" 04"," 064","PALMETE","PERU",2,2
" 04"," 064","PALMETE","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 04"," 064","PALMETE","RUMANIA",4,8
" 04"," 064","PALMETE","SENEGAL",3,1
" 04"," 064","PALMETE","SUECIA",1,0
" 04"," 064","PALMETE","SUIZA",1,2
" 04"," 064","PALMETE","VENEZUELA",1,0
" 04"," 065","LA PLATA","ALEMANIA",2,4
" 04"," 065","LA PLATA","AUSTRIA",1,1
" 04"," 065","LA PLATA","AZERBAIAN",1,0
" 04"," 065","LA PLATA","BULGARIA",0,1
" 04"," 065","LA PLATA","BURKINA FASSO",1,0
" 04"," 065","LA PLATA","CHINA",1,1
" 04"," 065","LA PLATA","CHIPRE",1,0
" 04"," 065","LA PLATA","COLOMBIA",4,4
" 04"," 065","LA PLATA","COSTA DE MARFIL",1,0
" 04"," 065","LA PLATA","CUBA",1,0
" 04"," 065","LA PLATA","ECUADOR",0,1
" 04"," 065","LA PLATA","ESLOVAQUIA",3,1
" 04"," 065","LA PLATA","FRANCIA",1,2
" 04"," 065","LA PLATA","ITALIA",2,1
" 04"," 065","LA PLATA","LETONIA",0,1
" 04"," 065","LA PLATA","MARRUECOS",6,4
" 04"," 065","LA PLATA","MEXICO",1,2
" 04"," 065","LA PLATA","MONTENEGRO",1,0
" 04"," 065","LA PLATA","NIGERIA",4,2
" 04"," 065","LA PLATA","PAKISTAN",1,0
" 04"," 065","LA PLATA","PERU",3,3
" 04"," 065","LA PLATA","PORTUGAL",3,1
" 04"," 065","LA PLATA","PRINCIPADO DE ANDORRA",1,1
" 04"," 065","LA PLATA","REPUBLICA CHECA",1,0
" 04"," 065","LA PLATA","RUMANIA",3,2
" 04"," 065","LA PLATA","RUSIA",0,1
" 04"," 065","LA PLATA","SENEGAL",3,1
" 04"," 065","LA PLATA","SUIZA",0,1
" 04"," 065","LA PLATA","UCRANIA",2,3
" 04"," 065","LA PLATA","UGANDA",0,1
" 04"," 065","LA PLATA","URUGUAY",1,0
" 04"," 065","LA PLATA","VENEZUELA",0,2
" 04"," 066","LA PLATA","ALEMANIA",3,2
" 04"," 066","LA PLATA","APATRIDA",1,0
" 04"," 066","LA PLATA","ARGELIA",23,4
" 04"," 066","LA PLATA","ARGENTINA",0,3
" 04"," 066","LA PLATA","ARMENIA",0,1
" 04"," 066","LA PLATA","AUSTRALIA",1,0
" 04"," 066","LA PLATA","AUSTRIA",1,3
" 04"," 066","LA PLATA","BELGICA",2,0
" 04"," 066","LA PLATA","BOLIVIA",6,13
" 04"," 066","LA PLATA","BOSTWANA",1,0
" 04"," 066","LA PLATA","BRASIL",0,3
" 04"," 066","LA PLATA","BULGARIA",3,1
" 04"," 066","LA PLATA","BURKINA FASSO",0,1
" 04"," 066","LA PLATA","CAMERUN",2,0
" 04"," 066","LA PLATA","CHINA",24,15
" 04"," 066","LA PLATA","COLOMBIA",16,13
" 04"," 066","LA PLATA","COSTA DE MARFIL",1,0
" 04"," 066","LA PLATA","COSTA RICA",0,1
" 04"," 066","LA PLATA","ECUADOR",15,19
" 04"," 066","LA PLATA","EL SALVADOR",0,2
" 04"," 066","LA PLATA","ESLOVAQUIA",1,0
" 04"," 066","LA PLATA","ESTONIA",1,0
" 04"," 066","LA PLATA","FINLANDIA",0,1
" 04"," 066","LA PLATA","FRANCIA",6,5
" 04"," 066","LA PLATA","GUINEA",1,0
" 04"," 066","LA PLATA","GUINEA BISSAU",1,0
" 04"," 066","LA PLATA","ITALIA",1,0
" 04"," 066","LA PLATA","JORDANIA",1,0
" 04"," 066","LA PLATA","MARRUECOS",66,48
" 04"," 066","LA PLATA","MAURITANIA",1,0
" 04"," 066","LA PLATA","MOLDAVIA",0,1
" 04"," 066","LA PLATA","NICARAGUA",0,2
" 04"," 066","LA PLATA","NIGERIA",17,13
" 04"," 066","LA PLATA","PAISES BAJOS",2,0
" 04"," 066","LA PLATA","PARAGUAY",3,5
" 04"," 066","LA PLATA","PERU",15,19
" 04"," 066","LA PLATA","POLONIA",2,5
" 04"," 066","LA PLATA","PORTUGAL",1,0
" 04"," 066","LA PLATA","PRINCIPADO DE ANDORRA",1,1
" 04"," 066","LA PLATA","REPUBLICA CHECA",0,2
" 04"," 066","LA PLATA","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 04"," 066","LA PLATA","REPUBLICA DOMINICANA",2,1
" 04"," 066","LA PLATA","RUMANIA",97,70
" 04"," 066","LA PLATA","RUSIA",1,8
" 04"," 066","LA PLATA","SENEGAL",13,2
" 04"," 066","LA PLATA","SOMALIA",1,0
" 04"," 066","LA PLATA","SUIZA",1,0
" 04"," 066","LA PLATA","UCRANIA",1,2
" 04"," 066","LA PLATA","VENEZUELA",0,1
" 04"," 067","PALMETE","ALBANIA",1,2
" 04"," 067","PALMETE","ALEMANIA",4,1
" 04"," 067","PALMETE","ARMENIA",1,1
" 04"," 067","PALMETE","AZERBAIAN",0,1
" 04"," 067","PALMETE","BELGICA",1,0
" 04"," 067","PALMETE","BOLIVIA",1,0
" 04"," 067","PALMETE","BRASIL",1,3
" 04"," 067","PALMETE","CANADA",0,1
" 04"," 067","PALMETE","CHECOSLOVAQUIA",1,0
" 04"," 067","PALMETE","CHINA",19,12
" 04"," 067","PALMETE","COLOMBIA",0,2
" 04"," 067","PALMETE","CUBA",0,1
" 04"," 067","PALMETE","ECUADOR",2,4
" 04"," 067","PALMETE","ESLOVENIA",0,1
" 04"," 067","PALMETE","ESTADOS UNIDOS DE AMERICA",0,1
" 04"," 067","PALMETE","FRANCIA",1,0
" 04"," 067","PALMETE","GEORGIA",0,2
" 04"," 067","PALMETE","GUATEMALA",1,0
" 04"," 067","PALMETE","HONDURAS",1,1
" 04"," 067","PALMETE","IRLANDA",1,0
" 04"," 067","PALMETE","MADAGASCAR",0,1
" 04"," 067","PALMETE","MARRUECOS",3,3
" 04"," 067","PALMETE","MEXICO",2,2
" 04"," 067","PALMETE","NIGERIA",2,0
" 04"," 067","PALMETE","NORUEGA",0,3
" 04"," 067","PALMETE","PAISES BAJOS",1,2
" 04"," 067","PALMETE","PERU",4,3
" 04"," 067","PALMETE","REINO UNIDO",2,0
" 04"," 067","PALMETE","REPUBLICA DEMOCRATICA DEL CONGO",0,3
" 04"," 067","PALMETE","REPUBLICA DOMINICANA",0,1
" 04"," 067","PALMETE","RUMANIA",0,1
" 04"," 067","PALMETE","SUECIA",0,1
" 04"," 067","PALMETE","SUIZA",1,2
" 04"," 067","PALMETE","TANZANIA",0,2
" 04"," 068","PALMETE","ALEMANIA",1,4
" 04"," 068","PALMETE","ARGENTINA",3,5
" 04"," 068","PALMETE","BELGICA",0,1
" 04"," 068","PALMETE","BOLIVIA",0,1
" 04"," 068","PALMETE","BRASIL",1,4
" 04"," 068","PALMETE","COLOMBIA",2,5
" 04"," 068","PALMETE","ECUADOR",2,0
" 04"," 068","PALMETE","ESTADOS UNIDOS DE AMERICA",0,1
" 04"," 068","PALMETE","FRANCIA",2,2
" 04"," 068","PALMETE","ITALIA",2,0
" 04"," 068","PALMETE","MARRUECOS",4,2
" 04"," 068","PALMETE","NICARAGUA",0,1
" 04"," 068","PALMETE","PAISES BAJOS",0,2
" 04"," 068","PALMETE","PARAGUAY",1,1
" 04"," 068","PALMETE","POLONIA",0,1
" 04"," 068","PALMETE","PRINCIPADO DE ANDORRA",1,0
" 04"," 068","PALMETE","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 04"," 068","PALMETE","RUMANIA",1,2
" 04"," 068","PALMETE","SANTA SEDE",0,1
" 04"," 068","PALMETE","SUIZA",1,2
" 04"," 068","PALMETE","VENEZUELA",2,2
" 04"," 069","PALMETE","ALEMANIA",1,3
" 04"," 069","PALMETE","ARGELIA",1,0
" 04"," 069","PALMETE","AUSTRIA",1,3
" 04"," 069","PALMETE","AZERBAIAN",1,0
" 04"," 069","PALMETE","BELGICA",1,2
" 04"," 069","PALMETE","BOSNIA-HERZEGOVINA",0,1
" 04"," 069","PALMETE","BRASIL",0,1
" 04"," 069","PALMETE","CAMERUN",4,0
" 04"," 069","PALMETE","CHECOSLOVAQUIA",1,1
" 04"," 069","PALMETE","CHILE",1,0
" 04"," 069","PALMETE","COLOMBIA",1,2
" 04"," 069","PALMETE","ECUADOR",4,1
" 04"," 069","PALMETE","ESTADOS UNIDOS DE AMERICA",0,1
" 04"," 069","PALMETE","ESTONIA",1,1
" 04"," 069","PALMETE","FRANCIA",2,1
" 04"," 069","PALMETE","HONDURAS",0,1
" 04"," 069","PALMETE","ITALIA",1,0
" 04"," 069","PALMETE","LIBANO",0,1
" 04"," 069","PALMETE","MARRUECOS",2,0
" 04"," 069","PALMETE","MEXICO",0,1
" 04"," 069","PALMETE","NIGERIA",4,2
" 04"," 069","PALMETE","PAISES BAJOS",1,0
" 04"," 069","PALMETE","PARAGUAY",0,1
" 04"," 069","PALMETE","PERU",3,3
" 04"," 069","PALMETE","PORTUGAL",0,1
" 04"," 069","PALMETE","PRINCIPADO DE ANDORRA",1,0
" 04"," 069","PALMETE","REINO UNIDO",1,1
" 04"," 069","PALMETE","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 04"," 069","PALMETE","REPUBLICA DOMINICANA",0,1
" 04"," 069","PALMETE","RUSIA",0,1
" 04"," 069","PALMETE","SENEGAL",1,0
" 04"," 069","PALMETE","SUIZA",1,0
" 04"," 069","PALMETE","VENEZUELA",0,1
" 05"," 001","HUERTA DE LA SALUD","ALEMANIA",2,2
" 05"," 001","HUERTA DE LA SALUD","ARGELIA",0,1
" 05"," 001","HUERTA DE LA SALUD","ARGENTINA",3,0
" 05"," 001","HUERTA DE LA SALUD","ARMENIA",0,1
" 05"," 001","HUERTA DE LA SALUD","AUSTRALIA",1,1
" 05"," 001","HUERTA DE LA SALUD","AUSTRIA",4,2
" 05"," 001","HUERTA DE LA SALUD","AZERBAIAN",2,0
" 05"," 001","HUERTA DE LA SALUD","BELGICA",0,1
" 05"," 001","HUERTA DE LA SALUD","BOLIVIA",0,1
" 05"," 001","HUERTA DE LA SALUD","BURKINA FASSO",1,1
" 05"," 001","HUERTA DE LA SALUD","CHECOSLOVAQUIA",0,1
" 05"," 001","HUERTA DE LA SALUD","CHILE",0,1
" 05"," 001","HUERTA DE LA SALUD","COLOMBIA",1,0
" 05"," 001","HUERTA DE LA SALUD","COMORES",1,1
" 05"," 001","HUERTA DE LA SALUD","CROACIA",0,1
" 05"," 001","HUERTA DE LA SALUD","DINAMARCA",0,1
" 05"," 001","HUERTA DE LA SALUD","DJIBUTI",0,1
" 05"," 001","HUERTA DE LA SALUD","FINLANDIA",0,1
" 05"," 001","HUERTA DE LA SALUD","FRANCIA",5,6
" 05"," 001","HUERTA DE LA SALUD","GAMBIA",0,1
" 05"," 001","HUERTA DE LA SALUD","GRECIA",2,0
" 05"," 001","HUERTA DE LA SALUD","GUINEA BISSAU",1,1
" 05"," 001","HUERTA DE LA SALUD","HONDURAS",1,1
" 05"," 001","HUERTA DE LA SALUD","HUNGRIA",0,1
" 05"," 001","HUERTA DE LA SALUD","IRAN",1,0
" 05"," 001","HUERTA DE LA SALUD","ITALIA",0,1
" 05"," 001","HUERTA DE LA SALUD","LETONIA",1,0
" 05"," 001","HUERTA DE LA SALUD","LIECHTENSTEIN",0,1
" 05"," 001","HUERTA DE LA SALUD","MACEDONIA",0,1
" 05"," 001","HUERTA DE LA SALUD","MARRUECOS",5,1
" 05"," 001","HUERTA DE LA SALUD","MEXICO",2,0
" 05"," 001","HUERTA DE LA SALUD","MOLDAVIA",0,1
" 05"," 001","HUERTA DE LA SALUD","MONTENEGRO",1,0
" 05"," 001","HUERTA DE LA SALUD","NORUEGA",1,1
" 05"," 001","HUERTA DE LA SALUD","PERU",3,3
" 05"," 001","HUERTA DE LA SALUD","POLONIA",1,0
" 05"," 001","HUERTA DE LA SALUD","PORTUGAL",0,2
" 05"," 001","HUERTA DE LA SALUD","REINO UNIDO",1,1
" 05"," 001","HUERTA DE LA SALUD","REPUBLICA DEMOCRATICA DEL CONGO",1,9
" 05"," 001","HUERTA DE LA SALUD","RUSIA",0,1
" 05"," 001","HUERTA DE LA SALUD","SANTA SEDE",2,0
" 05"," 001","HUERTA DE LA SALUD","SUECIA",0,2
" 05"," 001","HUERTA DE LA SALUD","UCRANIA",0,1
" 05"," 001","HUERTA DE LA SALUD","VIET-NAM",1,0
" 05"," 002","HUERTA DE LA SALUD","ALEMANIA",1,0
" 05"," 002","HUERTA DE LA SALUD","ARGENTINA",0,1
" 05"," 002","HUERTA DE LA SALUD","ARMENIA",1,0
" 05"," 002","HUERTA DE LA SALUD","AUSTRIA",3,2
" 05"," 002","HUERTA DE LA SALUD","AZERBAIAN",1,0
" 05"," 002","HUERTA DE LA SALUD","BELGICA",1,0
" 05"," 002","HUERTA DE LA SALUD","BOLIVIA",0,3
" 05"," 002","HUERTA DE LA SALUD","BOSTWANA",0,1
" 05"," 002","HUERTA DE LA SALUD","BURKINA FASSO",1,1
" 05"," 002","HUERTA DE LA SALUD","CHILE",0,1
" 05"," 002","HUERTA DE LA SALUD","CHINA",0,1
" 05"," 002","HUERTA DE LA SALUD","CUBA",1,0
" 05"," 002","HUERTA DE LA SALUD","ECUADOR",2,3
" 05"," 002","HUERTA DE LA SALUD","ESTADOS UNIDOS DE AMERICA",0,2
" 05"," 002","HUERTA DE LA SALUD","ESTONIA",0,1
" 05"," 002","HUERTA DE LA SALUD","FILIPINAS",0,1
" 05"," 002","HUERTA DE LA SALUD","FRANCIA",2,2
" 05"," 002","HUERTA DE LA SALUD","GHANA",0,1
" 05"," 002","HUERTA DE LA SALUD","IRLANDA",0,1
" 05"," 002","HUERTA DE LA SALUD","ITALIA",1,0
" 05"," 002","HUERTA DE LA SALUD","MARRUECOS",3,1
" 05"," 002","HUERTA DE LA SALUD","NORUEGA",2,1
" 05"," 002","HUERTA DE LA SALUD","PARAGUAY",0,2
" 05"," 002","HUERTA DE LA SALUD","PERU",1,1
" 05"," 002","HUERTA DE LA SALUD","PORTUGAL",1,0
" 05"," 002","HUERTA DE LA SALUD","REINO UNIDO",1,2
" 05"," 002","HUERTA DE LA SALUD","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 05"," 002","HUERTA DE LA SALUD","RUSIA",0,1
" 05"," 002","HUERTA DE LA SALUD","URUGUAY",2,2
" 05"," 002","HUERTA DE LA SALUD","VENEZUELA",1,1
" 05"," 003","EL PORVENIR","ALEMANIA",6,2
" 05"," 003","EL PORVENIR","ARGENTINA",2,1
" 05"," 003","EL PORVENIR","AUSTRIA",0,2
" 05"," 003","EL PORVENIR","AZERBAIAN",1,1
" 05"," 003","EL PORVENIR","BELGICA",0,1
" 05"," 003","EL PORVENIR","BOLIVIA",0,1
" 05"," 003","EL PORVENIR","BRASIL",1,3
" 05"," 003","EL PORVENIR","CANADA",0,1
" 05"," 003","EL PORVENIR","CHECOSLOVAQUIA",0,1
" 05"," 003","EL PORVENIR","CHINA",3,2
" 05"," 003","EL PORVENIR","COLOMBIA",1,6
" 05"," 003","EL PORVENIR","CROACIA",1,0
" 05"," 003","EL PORVENIR","CUBA",0,1
" 05"," 003","EL PORVENIR","ECUADOR",0,2
" 05"," 003","EL PORVENIR","ESTADOS UNIDOS DE AMERICA",3,5
" 05"," 003","EL PORVENIR","FRANCIA",1,2
" 05"," 003","EL PORVENIR","GUINEA",0,1
" 05"," 003","EL PORVENIR","GUINEA BISSAU",0,1
" 05"," 003","EL PORVENIR","GUINEA ECUATORIAL",1,1
" 05"," 003","EL PORVENIR","IRLANDA",0,1
" 05"," 003","EL PORVENIR","ITALIA",3,4
" 05"," 003","EL PORVENIR","LESHOTO",1,0
" 05"," 003","EL PORVENIR","LETONIA",0,1
" 05"," 003","EL PORVENIR","LIECHTENSTEIN",1,0
" 05"," 003","EL PORVENIR","LITUANIA",0,1
" 05"," 003","EL PORVENIR","MACEDONIA",0,1
" 05"," 003","EL PORVENIR","MARRUECOS",10,5
" 05"," 003","EL PORVENIR","MEXICO",0,3
" 05"," 003","EL PORVENIR","MOLDAVIA",0,1
" 05"," 003","EL PORVENIR","MONTENEGRO",0,1
" 05"," 003","EL PORVENIR","NAMIBIA",1,0
" 05"," 003","EL PORVENIR","NICARAGUA",0,5
" 05"," 003","EL PORVENIR","NORUEGA",0,1
" 05"," 003","EL PORVENIR","PAISES BAJOS",0,1
" 05"," 003","EL PORVENIR","PARAGUAY",1,2
" 05"," 003","EL PORVENIR","PERU",1,9
" 05"," 003","EL PORVENIR","POLONIA",1,2
" 05"," 003","EL PORVENIR","PORTUGAL",1,0
" 05"," 003","EL PORVENIR","PRINCIPADO DE ANDORRA",0,1
" 05"," 003","EL PORVENIR","REINO UNIDO",4,4
" 05"," 003","EL PORVENIR","REPUBLICA DEMOCRATICA DEL CONGO",4,2
" 05"," 003","EL PORVENIR","REPUBLICA DOMINICANA",1,1
" 05"," 003","EL PORVENIR","RUMANIA",1,6
" 05"," 003","EL PORVENIR","RUSIA",1,3
" 05"," 003","EL PORVENIR","SERBIA",1,0
" 05"," 003","EL PORVENIR","SUIZA",0,1
" 05"," 003","EL PORVENIR","UCRANIA",0,3
" 05"," 003","EL PORVENIR","URUGUAY",2,3
" 05"," 003","EL PORVENIR","VENEZUELA",1,0
" 05"," 004","GIRALDA SUR","ALBANIA",1,0
" 05"," 004","GIRALDA SUR","ALEMANIA",1,2
" 05"," 004","GIRALDA SUR","AUSTRIA",3,1
" 05"," 004","GIRALDA SUR","BIELORUSIA",1,0
" 05"," 004","GIRALDA SUR","BOLIVIA",0,1
" 05"," 004","GIRALDA SUR","BURKINA FASSO",1,0
